pano_a_path,pano_b_path,label,house_a,house_b,pair_source,topology_distance,split
Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-4b5b-44f3-8099-46bbd3e19136.jpg,Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-ad25-4b1e-80fe-782f58016ecd.jpg,0,DollhouseTask_60573_NoOutdoor,DollhouseTask_60573_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_66500_NoOutdoor\08ddf87e-1b35-4b12-81a9-a9db8e48d9f1.jpg,Dataset\DollhouseTask_66500_NoOutdoor\08ddf87f-ead0-4520-83f4-7eebc8061138.jpg,0,DollhouseTask_66500_NoOutdoor,DollhouseTask_66500_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e6f-9b93-4883-8e28-434e7b3461e5.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e74-5cd1-4630-8719-3e41e80e8ee4.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc171-2d3d-47d8-8532-3658d6e1b929.jpg,Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc171-54bc-4fea-86d7-045a03dbe33a.jpg,1,DollhouseTask_59863_NoOutdoor,DollhouseTask_59863_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-240e-459d-84da-abb264c12369.jpg,Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-2aba-4e8b-8f96-ec592b9edbe5.jpg,1,DollhouseTask_67839_NoOutdoor,DollhouseTask_67839_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0c-60d5-4d94-8b3c-6d10c9ff4d9b.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0e-376c-41c4-8dab-9a9b9f94df44.jpg,0,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,topology_distance_negative,8,train
Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc16f-b456-41c8-8288-e3a3cd937361.jpg,Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc170-3a76-40a5-8e6a-c9b80ab2f1c2.jpg,1,DollhouseTask_59863_NoOutdoor,DollhouseTask_59863_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_63934_NoOutdoor\DollhouseTask_63934_NoOutdoor\08dde295-92bc-43e0-89e9-a4d93a06c613.jpg,Dataset\DollhouseTask_63934_NoOutdoor\DollhouseTask_63934_NoOutdoor\08dde297-2bec-44c9-8249-64df5d35b148.jpg,0,DollhouseTask_63934_NoOutdoor,DollhouseTask_63934_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ee-c184-48e0-8f08-b96fda457b97.jpg,Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ef-33e2-4681-8f56-03d7b553a3e2.jpg,0,DollhouseTask_69734_NoOutdoor,DollhouseTask_69734_NoOutdoor,topology_distance_negative,10,train
Dataset\DollhouseTask_67184_NoOutdoor\08ddfe12-38fd-460c-8737-094d65f645ea.jpg,Dataset\DollhouseTask_67184_NoOutdoor\08ddfe13-5111-469d-8ff6-7c61ed679da2.jpg,0,DollhouseTask_67184_NoOutdoor,DollhouseTask_67184_NoOutdoor,topology_distance_negative,11,train
Dataset\DollhouseTask_65000\DollhouseTask_65000\08ddec9a-f177-49a4-8e61-9adc4daad923.jpg,Dataset\DollhouseTask_65000\DollhouseTask_65000\08ddec9a-f7d0-45cd-8ff6-6c5b128f066e.jpg,1,DollhouseTask_65000,DollhouseTask_65000,hotspot_positive,,train
Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ee-277d-4962-8b0c-6252bf03cbe1.jpg,Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ef-2581-4ee5-8828-92528a7f707e.jpg,0,DollhouseTask_69734_NoOutdoor,DollhouseTask_69734_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-1c0d-4a02-89c9-60aa3a149fe8.jpg,Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-37e6-48d5-820d-dcf0eb6561c0.jpg,0,DollhouseTask_67839_NoOutdoor,DollhouseTask_67839_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-4b5b-44f3-8099-46bbd3e19136.jpg,Dataset\DollhouseTask_60573_NoOutdoor\DollhouseTask_60573_NoOutdoor\08ddc6da-a390-46f1-8405-8fa75b267a4f.jpg,0,DollhouseTask_60573_NoOutdoor,DollhouseTask_60573_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08f9-0103-40aa-817d-b3450984cd18.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-bebe-47b9-8aab-3afa96de0979.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,10,train
Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde2a0-26e6-403c-8fb1-7e30bb347e0b.jpg,Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde2a0-7900-4f4a-871c-828a14fe9782.jpg,0,DollhouseTask_63925_NoOutdoor,DollhouseTask_63925_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0e-5dad-40f6-8c90-afca32062b19.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0e-6164-4ccc-8868-be6d9ea9c883.jpg,1,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb599-3c58-409a-8157-e43379158270.jpg,Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb599-4a0c-40ea-8a37-6aa731b0cbb4.jpg,0,DollhouseTask_58498_NoOutdoor,DollhouseTask_58498_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88d-5b3a-452a-8053-b75198572cc9.jpg,Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88d-a7b5-4d33-8d1d-7235ec0037af.jpg,0,DollhouseTask_66502_NoOutdoor,DollhouseTask_66502_NoOutdoor,topology_distance_negative,8,train
Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb595-c272-46af-88c4-3a6eaa984398.jpg,Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb5a0-a0fb-476a-8aab-0f998cf40289.jpg,0,DollhouseTask_58498_NoOutdoor,DollhouseTask_58498_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_67838_NoOutdoor\08de0386-b53f-4229-82c4-a2c9f566e71e.jpg,Dataset\DollhouseTask_67838_NoOutdoor\08de0387-297b-474b-8c28-f2d322be8017.jpg,0,DollhouseTask_67838_NoOutdoor,DollhouseTask_67838_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd16-0013-4f3f-8162-1bc71376728d.jpg,Dataset\DollhouseTask_63247_NoOutdoor\DollhouseTask_63247_NoOutdoor\08dddd16-da0f-4c9e-8e4c-7d1486e3d670.jpg,0,DollhouseTask_63247_NoOutdoor,DollhouseTask_63247_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ee-a76b-48e6-8014-4caa99da248f.jpg,Dataset\DollhouseTask_69734_NoOutdoor\DollhouseTask_69734_NoOutdoor\08de13ee-b462-49a7-80cb-a2504dd3ec9a.jpg,1,DollhouseTask_69734_NoOutdoor,DollhouseTask_69734_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_63108\DollhouseTask_63108\08dddc21-b06c-4205-8668-16beaaac0f91.jpg,Dataset\DollhouseTask_63108\DollhouseTask_63108\08dddc22-23d7-4ba4-8691-06f81cba910e.jpg,0,DollhouseTask_63108,DollhouseTask_63108,topology_distance_negative,7,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fd-660f-47af-822d-60a456190b00.jpg,Dataset\DollhouseTask_63927_NoOutdoor\08dde26d-26d4-466c-88dd-8c49307948d9.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_63927_NoOutdoor,cross_house_negative,,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fa-cb33-4353-84b6-c7aaae248f27.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fd-660f-47af-822d-60a456190b00.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,10,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08f8-e243-44f0-83c3-104144660b4f.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-3f76-48b7-8c8c-80272610dc1e.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,10,train
Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb592-835d-469f-84c9-b708740584dc.jpg,Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb593-1387-495a-8eb9-89a749e95a6b.jpg,0,DollhouseTask_58489_NoOutdoor,DollhouseTask_58489_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0d-0825-4ebb-846a-64dc1b77a686.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0d-0c5b-49e4-851f-c5ed44843431.jpg,1,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc171-1388-440a-8d6a-2cdd9c19fceb.jpg,Dataset\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\DollhouseTask_59863_NoOutdoor\08ddc171-33cf-435c-8b21-149ec57f205c.jpg,0,DollhouseTask_59863_NoOutdoor,DollhouseTask_59863_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88c-dde8-41c7-8373-66a6d96431b7.jpg,Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88d-88eb-4c64-8933-b9db5bf066b2.jpg,0,DollhouseTask_66502_NoOutdoor,DollhouseTask_66502_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fc-54aa-4b68-897c-572fc5f9fe1f.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-fccf-449b-8975-b95fa9de4d2b.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\08ddb5d8-d304-459d-80fb-b4f18cfac34e.jpg,Dataset\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\08ddb5d9-c781-4ac8-8e81-34cad4abee70.jpg,0,DollhouseTask_58546_NoOutdoor,DollhouseTask_58546_NoOutdoor,topology_distance_negative,8,train
Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88b-8289-4652-804f-c36b23a8b2db.jpg,Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88b-9fed-4de4-81bd-5a6cfef7de9e.jpg,0,DollhouseTask_66502_NoOutdoor,DollhouseTask_66502_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_67184_NoOutdoor\08ddfe12-cf60-40dc-86b9-d10c06cdcaf3.jpg,Dataset\DollhouseTask_67184_NoOutdoor\08ddfe13-7b9b-456b-8369-31c08a38f638.jpg,1,DollhouseTask_67184_NoOutdoor,DollhouseTask_67184_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_63927_NoOutdoor\08dde270-246e-4409-8c84-49eea3077607.jpg,Dataset\DollhouseTask_63927_NoOutdoor\08dde270-2a8d-4181-8b7c-4f703e31d777.jpg,1,DollhouseTask_63927_NoOutdoor,DollhouseTask_63927_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb597-7db1-431f-8c95-11fdef24fd81.jpg,Dataset\DollhouseTask_58498_NoOutdoor\DollhouseTask_58498_NoOutdoor\08ddb598-e7ae-43fe-8fb5-cfd47755b555.jpg,0,DollhouseTask_58498_NoOutdoor,DollhouseTask_58498_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_63927_NoOutdoor\08dde270-1de3-40ab-8979-42224a68f456.jpg,Dataset\DollhouseTask_63927_NoOutdoor\08dde272-cf3a-4ec5-864b-03a59aec726c.jpg,0,DollhouseTask_63927_NoOutdoor,DollhouseTask_63927_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fc-7117-413c-882f-3ad15f992891.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-e4e2-42f6-84f8-6e61943b470d.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb592-fa4b-425a-87b8-77f3d2827934.jpg,Dataset\DollhouseTask_58489_NoOutdoor\DollhouseTask_58489_NoOutdoor\08ddb593-0669-487b-8e1b-205f8522d145.jpg,1,DollhouseTask_58489_NoOutdoor,DollhouseTask_58489_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde29f-671a-4d27-8ca9-6c3da53ea7d0.jpg,Dataset\DollhouseTask_63925_NoOutdoor\DollhouseTask_63925_NoOutdoor\08dde2a0-1853-46e9-8da6-862e55500226.jpg,0,DollhouseTask_63925_NoOutdoor,DollhouseTask_63925_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-0c99-4245-8aee-68420897ce08.jpg,Dataset\DollhouseTask_67839_NoOutdoor\DollhouseTask_67839_NoOutdoor\08de0389-7e47-4f16-8a57-f2603ea1be20.jpg,0,DollhouseTask_67839_NoOutdoor,DollhouseTask_67839_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-173a-4b8e-801a-934973376392.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-ce33-4470-84e7-221cbb7dbd97.jpg,0,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,topology_distance_negative,12,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0d-0c5b-49e4-851f-c5ed44843431.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0d-10c1-4489-8047-521b8551304d.jpg,1,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_58664\DollhouseTask_58664\08ddb684-1a1b-420c-87d6-f96e8ad556f2.jpg,Dataset\DollhouseTask_58664\DollhouseTask_58664\08ddb684-264e-486c-836c-027f091a4fcc.jpg,1,DollhouseTask_58664,DollhouseTask_58664,hotspot_positive,,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0c-60d5-4d94-8b3c-6d10c9ff4d9b.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0e-3b49-4c63-8b56-71a0a1e425a5.jpg,0,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,topology_distance_negative,9,train
Dataset\DollhouseTask_69750_NoOutdoor\08de1401-0dae-46b4-8995-61c16f9980ea.jpg,Dataset\DollhouseTask_69750_NoOutdoor\08de1401-cac6-4686-8b65-1001e6ddf496.jpg,0,DollhouseTask_69750_NoOutdoor,DollhouseTask_69750_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_65849\DollhouseTask_65849\08ddf37d-6754-4ffa-80da-83aeff7c677f.jpg,Dataset\DollhouseTask_65849\DollhouseTask_65849\08ddf37d-6b9b-43eb-8335-6c958805aa69.jpg,1,DollhouseTask_65849,DollhouseTask_65849,hotspot_positive,,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fb-3d4c-4dd5-8d9f-bdd9d597a23f.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-a3f9-48a0-8548-386493198453.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88c-bcaf-4fb6-8d98-076c9ab9ae19.jpg,Dataset\DollhouseTask_66502_NoOutdoor\DollhouseTask_66502_NoOutdoor\08ddf88d-4a00-43b4-8560-f3ddc1d7df21.jpg,0,DollhouseTask_66502_NoOutdoor,DollhouseTask_66502_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e70-c851-4a96-89ae-9fa5dc9bb9bf.jpg,Dataset\DollhouseTask_58713\DollhouseTask_58713\08ddb7a2-9747-48fe-8ca0-36ab1891931d.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_58713,cross_house_negative,,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0e-3b49-4c63-8b56-71a0a1e425a5.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0e-9bd7-4b3a-819a-f45ec2ebb272.jpg,0,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,topology_distance_negative,13,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fa-ddd5-47fe-801a-26ee940dbdb7.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-2e7e-4032-8da1-d95d88c057f9.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,13,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fd-eb1d-4f32-822c-93244db5cba0.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fe-fccf-449b-8975-b95fa9de4d2b.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,7,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e74-38d2-468a-8bbc-21adb0cb2b1b.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e74-434e-4bd6-82ee-71372357e043.jpg,1,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e72-a867-4196-83f5-14962234ac69.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e73-13ca-4cf8-8ca1-935aa4b01efb.jpg,1,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e70-2a38-4466-8e48-34ae386d63d8.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e74-4c7c-431f-8106-c7c028e11aa9.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_67184_NoOutdoor\08ddfe11-f4d7-44af-8991-e8bd012ce86d.jpg,Dataset\DollhouseTask_67184_NoOutdoor\08ddfe11-fdf7-4d57-8c36-d40ca38089e5.jpg,1,DollhouseTask_67184_NoOutdoor,DollhouseTask_67184_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_67192_NoOutdoor\DollhouseTask_67192_NoOutdoor\08ddfdef-b8b4-42e9-8f4f-76e5166dfc90.jpg,Dataset\DollhouseTask_67192_NoOutdoor\DollhouseTask_67192_NoOutdoor\08ddfdf0-0fa2-4253-82b5-6c91d67fc327.jpg,0,DollhouseTask_67192_NoOutdoor,DollhouseTask_67192_NoOutdoor,topology_distance_negative,6,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fb-2a58-4b40-8b6b-63442fad7fa9.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fc-9739-4cf5-895a-4002bc46003e.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,9,train
Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-d234-4032-8a21-9d126ecca2a5.jpg,Dataset\DollhouseTask_61267_NoOutdoor\DollhouseTask_61267_NoOutdoor\08ddcc5d-d9ef-40f4-8d14-07a42e37c6c6.jpg,1,DollhouseTask_61267_NoOutdoor,DollhouseTask_61267_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_58715\DollhouseTask_58715\08ddb7b3-3062-48a4-8dea-60998d0caec6.jpg,Dataset\DollhouseTask_58715\DollhouseTask_58715\08ddb7b3-5119-48db-829c-35ee616040f8.jpg,1,DollhouseTask_58715,DollhouseTask_58715,hotspot_positive,,train
Dataset\DollhouseTask_58499_NoOutdoor\DollhouseTask_58499_NoOutdoor\08ddb5a3-2be3-43bb-8aa3-7f292e5ec1e7.jpg,Dataset\DollhouseTask_58499_NoOutdoor\DollhouseTask_58499_NoOutdoor\08ddb5a3-dc21-40aa-8f2d-e54ab80ff0e0.jpg,1,DollhouseTask_58499_NoOutdoor,DollhouseTask_58499_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_67184_NoOutdoor\08ddfe12-a769-4ed6-8eb6-cb4573755e95.jpg,Dataset\DollhouseTask_67184_NoOutdoor\08ddfe13-2cbc-4dea-82e1-cf96f43863b7.jpg,0,DollhouseTask_67184_NoOutdoor,DollhouseTask_67184_NoOutdoor,topology_distance_negative,14,train
Dataset\DollhouseTask_69126_NoOutdoor\08de0e73-dde4-4567-88ec-8f99d892d066.jpg,Dataset\DollhouseTask_69126_NoOutdoor\08de0e74-2f1f-44e7-8682-4a38f0175077.jpg,0,DollhouseTask_69126_NoOutdoor,DollhouseTask_69126_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_63927_NoOutdoor\08dde26d-0624-44c2-8dcf-f856c60f2ac8.jpg,Dataset\DollhouseTask_63927_NoOutdoor\08dde26d-26d4-466c-88dd-8c49307948d9.jpg,1,DollhouseTask_63927_NoOutdoor,DollhouseTask_63927_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_63934_NoOutdoor\DollhouseTask_63934_NoOutdoor\08dde296-b82a-4e8f-8f16-27bec03aea8b.jpg,Dataset\DollhouseTask_63934_NoOutdoor\DollhouseTask_63934_NoOutdoor\08dde296-d0b6-4906-8a55-9249c1c21c80.jpg,1,DollhouseTask_63934_NoOutdoor,DollhouseTask_63934_NoOutdoor,hotspot_positive,,train
Dataset\DollhouseTask_67184_NoOutdoor\08ddfe12-6582-4f00-8f81-284c8b049ef3.jpg,Dataset\DollhouseTask_67184_NoOutdoor\08ddfe13-487d-4bd0-8470-fac4f1b02652.jpg,0,DollhouseTask_67184_NoOutdoor,DollhouseTask_67184_NoOutdoor,topology_distance_negative,5,train
Dataset\DollhouseTask_65000\DollhouseTask_65000\08ddec9a-496f-4d58-821f-7a72563d6c1a.jpg,Dataset\DollhouseTask_65000\DollhouseTask_65000\08ddec9a-c96f-468e-82a9-ab5ce1fd2762.jpg,1,DollhouseTask_65000,DollhouseTask_65000,hotspot_positive,,train
Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fb-0ec9-41d1-8f14-42b1d9c855b9.jpg,Dataset\DollhouseTask_68478_NoOutdoor\DollhouseTask_68478_NoOutdoor\08de08fd-eb1d-4f32-822c-93244db5cba0.jpg,0,DollhouseTask_68478_NoOutdoor,DollhouseTask_68478_NoOutdoor,topology_distance_negative,10,train
Dataset\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\08ddb5d9-7d6e-4b16-8893-50020a189fdf.jpg,Dataset\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\DollhouseTask_58546_NoOutdoor\08ddb5d9-bf0c-4f6f-8c75-7ae6c5da569c.jpg,0,DollhouseTask_58546_NoOutdoor,DollhouseTask_58546_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_65147_NoOutdoor\08dded67-3334-4b0d-8bd7-0c87cb5a4c3a.jpg,Dataset\DollhouseTask_65147_NoOutdoor\08dded67-51c8-4255-81b8-1d2f6b63f8b6.jpg,0,DollhouseTask_65147_NoOutdoor,DollhouseTask_65147_NoOutdoor,topology_distance_negative,4,train
Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0c-ab12-4df6-81da-7415b6f01414.jpg,Dataset\DollhouseTask_59203_NoOutdoor\DollhouseTask_59203_NoOutdoor\08ddbc0c-e482-48ff-887b-523e171553c3.jpg,1,DollhouseTask_59203_NoOutdoor,DollhouseTask_59203_NoOutdoor,hotspot_positive,,train
